"","FIPS","lname","votes","totalvotes","state","county","pct"
"4092","39065","Trump",9949,13011,"ohio","hardin",0.764660671739298
"4093","39067","Trump",5668,7410,"ohio","harrison",0.764912280701754
"4095","39069","Trump",10273,14268,"ohio","henry",0.720002803476311
"4098","39071","Trump",15369,19110,"ohio","highland",0.804238618524333
"4100","39073","Trump",9554,13390,"ohio","hocking",0.713517550410754
"4102","39075","Trump",10796,12790,"ohio","holmes",0.844096950742768
"4104","39077","Trump",18537,26180,"ohio","huron",0.708059587471352
"4106","39079","Trump",10804,13997,"ohio","jackson",0.77187968850468
"4108","39081","Trump",22828,32846,"ohio","jefferson",0.695000913353224
"4109","39083","Trump",22340,30929,"ohio","knox",0.722299460053671
"4111","39085","Trump",71615,125952,"ohio","lake",0.568589621443089
"4113","39087","Trump",19759,27112,"ohio","lawrence",0.728791678961346
"4116","39089","Trump",57965,90289,"ohio","licking",0.64199404135609
"4117","39091","Trump",17625,22615,"ohio","logan",0.77934998894539
"4120","39093","Trump",76719,149511,"ohio","lorain",0.513132812970283
"4121","39095","Trump",79628,191617,"ohio","lucas",0.415558118538543
"4123","39097","Trump",13445,19003,"ohio","madison",0.707519865284429
"4125","39099","Trump",58601,114947,"ohio","mahoning",0.509808868435018
"4127","39101","Trump",18526,26615,"ohio","marion",0.696073642682698
"4129","39103","Trump",64598,104398,"ohio","medina",0.618766643039139
"4131","39105","Trump",8163,10615,"ohio","meigs",0.769006123410269
"4133","39107","Trump",19145,23126,"ohio","mercer",0.827856092709504
"4135","39109","Trump",41371,57034,"ohio","miami",0.725374338114107
"4138","39111","Trump",5392,6989,"ohio","monroe",0.771498068393189
"4139","39113","Trump",126085,257677,"ohio","montgomery",0.489314141347501
"4142","39115","Trump",5041,6766,"ohio","morgan",0.745048773278155
"4144","39117","Trump",13784,17772,"ohio","morrow",0.775602070672969
"4145","39119","Trump",27334,39089,"ohio","muskingum",0.699276011154033
"4148","39121","Trump",5024,6180,"ohio","noble",0.81294498381877
"4150","39123","Trump",14285,23132,"ohio","ottawa",0.617542797855784
"4152","39125","Trump",6927,9099,"ohio","paulding",0.761292449719749
"4154","39127","Trump",11959,15965,"ohio","perry",0.749076103977451
"4156","39129","Trump",20593,27897,"ohio","pickaway",0.738179732587733
"4157","39131","Trump",8872,11923,"ohio","pike",0.744108026503397
"4159","39133","Trump",45990,81651,"ohio","portage",0.563250909358122
"4162","39135","Trump",16697,21132,"ohio","preble",0.79012871474541
"4163","39137","Trump",16218,19370,"ohio","putnam",0.837274135260712
"4165","39139","Trump",41472,59112,"ohio","richland",0.701583434835566
"4168","39141","Trump",21687,32032,"ohio","ross",0.677041708291708
"4170","39143","Trump",18487,28878,"ohio","sandusky",0.640175912459312
"4171","39145","Trump",22609,31689,"ohio","scioto",0.713465240304207
"4174","39147","Trump",16739,24886,"ohio","seneca",0.672627179940529
"4175","39149","Trump",19988,24387,"ohio","shelby",0.819617009062205
"4177","39151","Trump",108610,182946,"ohio","stark",0.593672449793928
"4179","39153","Trump",124833,276501,"ohio","summit",0.451473954886239
"4181","39155","Trump",53756,97290,"ohio","trumbull",0.552533662246891
"4183","39157","Trump",29519,42162,"ohio","tuscarawas",0.700132821023671
"4186","39159","Trump",21669,32810,"ohio","union",0.66043889058214
"4187","39161","Trump",11470,14496,"ohio","van wert",0.791252759381898
"4189","39163","Trump",4525,5831,"ohio","vinton",0.776024695592523
"4191","39165","Trump",87988,134057,"ohio","warren",0.656347673004767
"4194","39167","Trump",21798,30912,"ohio","washington",0.705163043478261
"4196","39169","Trump",36759,53419,"ohio","wayne",0.688125947696512
"4198","39171","Trump",13218,17944,"ohio","williams",0.736625055728934
"4200","39173","Trump",35757,66374,"ohio","wood",0.53871998071534
"4202","39175","Trump",8248,10938,"ohio","wyandot",0.754068385445237
"4203","40001","Trump",5585,6972,"oklahoma","adair",0.801061388410786
"4206","40003","Trump",1978,2210,"oklahoma","alfalfa",0.895022624434389
"4207","40005","Trump",4557,5322,"oklahoma","atoka",0.856257046223224
"4210","40007","Trump",1968,2158,"oklahoma","beaver",0.911955514365153
"4212","40009","Trump",6767,7815,"oklahoma","beckham",0.865898912348049
"4213","40011","Trump",3136,3824,"oklahoma","blaine",0.820083682008368
"4216","40013","Trump",12344,15667,"oklahoma","bryan",0.787898129827025
"4217","40015","Trump",7013,9683,"oklahoma","caddo",0.724259010637199
"4219","40017","Trump",43550,60292,"oklahoma","canadian",0.722318052146222
"4221","40019","Trump",14699,19169,"oklahoma","carter",0.766810996922114
"4224","40021","Trump",11223,17250,"oklahoma","cherokee",0.650608695652174
"4225","40023","Trump",4698,5780,"oklahoma","choctaw",0.81280276816609
"4227","40025","Trump",970,1040,"oklahoma","cimarron",0.932692307692308
"4230","40027","Trump",66677,116504,"oklahoma","cleveland",0.572315113644167
"4231","40029","Trump",2091,2465,"oklahoma","coal",0.848275862068966
"4234","40031","Trump",20905,34652,"oklahoma","comanche",0.603284081726884
"4235","40033","Trump",2117,2510,"oklahoma","cotton",0.843426294820717
"4237","40035","Trump",4686,5903,"oklahoma","craig",0.793833643909876
"4239","40037","Trump",23294,29871,"oklahoma","creek",0.77981989220314
"4241","40039","Trump",8060,10429,"oklahoma","custer",0.772844951577332
"4244","40041","Trump",13557,17029,"oklahoma","delaware",0.796112513946797
"4246","40043","Trump",2124,2338,"oklahoma","dewey",0.90846877673225
"4248","40045","Trump",1688,1850,"oklahoma","ellis",0.912432432432432
"4249","40047","Trump",16970,21889,"oklahoma","garfield",0.775275252409886
"4252","40049","Trump",8878,10743,"oklahoma","garvin",0.826398585125198
"4253","40051","Trump",18538,22682,"oklahoma","grady",0.817300061722952
"4256","40053","Trump",1916,2196,"oklahoma","grant",0.872495446265938
"4258","40055","Trump",1605,1933,"oklahoma","greer",0.830315571650285
"4260","40057","Trump",747,924,"oklahoma","harmon",0.808441558441558
"4261","40059","Trump",1327,1463,"oklahoma","harper",0.90704032809296
"4264","40061","Trump",4165,4948,"oklahoma","haskell",0.841754244139046
"4265","40063","Trump",3875,4794,"oklahoma","hughes",0.808302044221944
"4268","40065","Trump",6392,8038,"oklahoma","jackson",0.795222692211993
"4270","40067","Trump",2026,2345,"oklahoma","jefferson",0.863965884861407
"4272","40069","Trump",3441,4179,"oklahoma","johnston",0.823402727925341
"4273","40071","Trump",12834,16874,"oklahoma","kay",0.760578404646201
"4276","40073","Trump",5521,6375,"oklahoma","kingfisher",0.866039215686275
"4278","40075","Trump",2673,3372,"oklahoma","kiowa",0.79270462633452
"4280","40077","Trump",3437,4199,"oklahoma","latimer",0.818528221005001
"4281","40079","Trump",15213,18512,"oklahoma","le flore",0.821791270527226
"4283","40081","Trump",12013,14622,"oklahoma","lincoln",0.821570236629736
"4286","40083","Trump",15608,21063,"oklahoma","logan",0.741015050087832
"4287","40085","Trump",3305,4016,"oklahoma","love",0.822958167330677
"4289","40087","Trump",15295,18877,"oklahoma","mcclain",0.810245272024156
"4292","40089","Trump",9485,11343,"oklahoma","mccurtain",0.836198536542361
"4294","40091","Trump",6172,8203,"oklahoma","mcintosh",0.752407655735706
"4295","40093","Trump",3084,3404,"oklahoma","major",0.90599294947121
"4298","40095","Trump",4891,5991,"oklahoma","marshall",0.816391253546987
"4300","40097","Trump",12749,16330,"oklahoma","mayes",0.780710349050827
"4302","40099","Trump",4612,5768,"oklahoma","murray",0.799583911234397
"4304","40101","Trump",16526,24553,"oklahoma","muskogee",0.673074573371889
"4305","40103","Trump",3821,4824,"oklahoma","noble",0.792081260364842
"4307","40105","Trump",3610,4322,"oklahoma","nowata",0.835261453031004
"4309","40107","Trump",3058,3954,"oklahoma","okfuskee",0.773394031360647
"4312","40109","Trump",145050,286774,"oklahoma","oklahoma",0.505798991540377
"4314","40111","Trump",9668,14025,"oklahoma","okmulgee",0.689340463458111
"4316","40113","Trump",14121,20123,"oklahoma","osage",0.701734333846842
"4317","40115","Trump",8545,11231,"oklahoma","ottawa",0.760840530674027
"4319","40117","Trump",5267,6630,"oklahoma","pawnee",0.794419306184012
"4322","40119","Trump",17813,28717,"oklahoma","payne",0.620294599018003
"4323","40121","Trump",13851,17619,"oklahoma","pittsburg",0.786139962540439
"4326","40123","Trump",10805,14922,"oklahoma","pontotoc",0.724098646294063
"4327","40125","Trump",20240,27515,"oklahoma","pottawatomie",0.735598764310376
"4330","40127","Trump",4016,4684,"oklahoma","pushmataha",0.857386848847139
"4332","40129","Trump",1629,1797,"oklahoma","roger mills",0.906510851419032
"4333","40131","Trump",34031,43620,"oklahoma","rogers",0.78016964695094
"4336","40133","Trump",6011,8161,"oklahoma","seminole",0.736551893150349
"4338","40135","Trump",12113,15148,"oklahoma","sequoyah",0.799643517296013
"4340","40137","Trump",15560,18714,"oklahoma","stephens",0.831463075772149
"4341","40139","Trump",4505,5399,"oklahoma","texas",0.834413780329691
"4343","40141","Trump",2076,2673,"oklahoma","tillman",0.77665544332211
"4345","40143","Trump",150574,259570,"oklahoma","tulsa",0.58009014909273
"4347","40145","Trump",26165,34629,"oklahoma","wagoner",0.755580582748563
"4350","40147","Trump",17076,22866,"oklahoma","washington",0.746785620572028
"4351","40149","Trump",4086,4684,"oklahoma","washita",0.872331340734415
"4354","40151","Trump",2993,3584,"oklahoma","woods",0.835100446428571
"4355","40153","Trump",6611,7616,"oklahoma","woodward",0.868040966386555
"4357","41001","Trump",7316,9648,"oregon","baker",0.758291873963516
"4359","41003","Trump",14853,50633,"oregon","benton",0.293346236644086
"4362","41005","Trump",110476,249491,"oregon","clackamas",0.442805552104084
"4363","41007","Trump",10205,23101,"oregon","clatsop",0.441755768148565
"4366","41009","Trump",16779,30314,"oregon","columbia",0.553506630599723
"4368","41011","Trump",21488,35512,"oregon","coos",0.605091236765037
"4369","41013","Trump",11103,14818,"oregon","crook",0.749291402348495
"4372","41015","Trump",8481,14537,"oregon","curry",0.583407855816193
"4374","41017","Trump",54183,118285,"oregon","deschutes",0.458071606712601
"4376","41019","Trump",42513,61293,"oregon","douglas",0.693602858401449
"4378","41021","Trump",834,1158,"oregon","gilliam",0.72020725388601
"4380","41023","Trump",3544,4472,"oregon","grant",0.792486583184258
"4382","41025","Trump",3475,4369,"oregon","harney",0.795376516365301
"4383","41027","Trump",3911,12582,"oregon","hood river",0.310840883802257
"4386","41029","Trump",63814,123256,"oregon","jackson",0.51773544492763
"4387","41031","Trump",7044,11350,"oregon","jefferson",0.620616740088106
"4390","41033","Trump",31732,50162,"oregon","josephine",0.632590407081057
"4391","41035","Trump",25048,35308,"oregon","klamath",0.709414297043163
"4393","41037","Trump",3449,4237,"oregon","lake",0.814019353316025
"4395","41039","Trump",80144,214068,"oregon","lane",0.374385709213895
"4397","41041","Trump",12336,29584,"oregon","lincoln",0.416982152514873
"4399","41043","Trump",43486,69998,"oregon","linn",0.621246321323466
"4401","41045","Trump",8101,11303,"oregon","malheur",0.716712377244979
"4404","41047","Trump",78424,158562,"oregon","marion",0.494595174127471
"4405","41049","Trump",3586,4957,"oregon","morrow",0.723421424248537
"4407","41051","Trump",82583,448712,"oregon","multnomah",0.184044554190661
"4410","41053","Trump",23670,46512,"oregon","polk",0.50890092879257
"4411","41055","Trump",914,1171,"oregon","sherman",0.780529461998292
"4414","41057","Trump",8306,16262,"oregon","tillamook",0.510761283974911
"4416","41059","Trump",21002,31501,"oregon","umatilla",0.66670899336529
"4417","41061","Trump",10247,14474,"oregon","union",0.707959099074202
"4420","41063","Trump",3404,5029,"oregon","wallowa",0.676874130045735
"4422","41065","Trump",6965,13432,"oregon","wasco",0.51853782013103
"4424","41067","Trump",98916,308465,"oregon","washington",0.320671713160326
"4426","41069","Trump",710,926,"oregon","wheeler",0.766738660907127
"4427","41071","Trump",29500,56623,"oregon","yamhill",0.520989703830599
"4429","42001","Trump",37567,55821,"pennsylvania","adams",0.672990451622149
"4431","42003","Trump",282324,711389,"pennsylvania","allegheny",0.396863038365789
"4434","42005","Trump",27479,35932,"pennsylvania","armstrong",0.764750083491039
"4435","42007","Trump",54108,91855,"pennsylvania","beaver",0.589058842741277
"4437","42009","Trump",23025,27392,"pennsylvania","bedford",0.840573890186916
"4439","42011","Trump",105941,195471,"pennsylvania","berks",0.541978093937208
"4442","42013","Trump",45306,62942,"pennsylvania","blair",0.719805535254679
"4443","42015","Trump",21586,29630,"pennsylvania","bradford",0.728518393520081
"4445","42017","Trump",187274,391785,"pennsylvania","bucks",0.478001965363656
"4447","42019","Trump",74279,111658,"pennsylvania","butler",0.665236704938294
"4449","42021","Trump",48094,69846,"pennsylvania","cambria",0.688572001259915
"4451","42023","Trump",1771,2405,"pennsylvania","cameron",0.736382536382536
"4453","42025","Trump",21773,32856,"pennsylvania","carbon",0.662679571463355
"4456","42027","Trump",36371,76425,"pennsylvania","centre",0.475904481517828
"4457","42029","Trump",127693,308863,"pennsylvania","chester",0.413429255041879
"4459","42031","Trump",14550,19221,"pennsylvania","clarion",0.75698454815046
"4462","42033","Trump",29203,38876,"pennsylvania","clearfield",0.751183249305484
"4464","42035","Trump",11897,17398,"pennsylvania","clinton",0.683814231520865
"4466","42037","Trump",20098,30630,"pennsylvania","columbia",0.656154097290238
"4468","42039","Trump",28002,40612,"pennsylvania","crawford",0.689500640204866
"4470","42041","Trump",77212,139449,"pennsylvania","cumberland",0.553693464994371
"4472","42043","Trump",66365,145277,"pennsylvania","dauphin",0.456816977222823
"4473","42045","Trump",118627,325242,"pennsylvania","delaware",0.364734566876357
"4475","42047","Trump",12140,16662,"pennsylvania","elk",0.728604009122554
"4477","42049","Trump",66912,135248,"pennsylvania","erie",0.494735596829528
"4480","42051","Trump",39978,59496,"pennsylvania","fayette",0.671944332392094
"4481","42053","Trump",1864,2579,"pennsylvania","forest",0.72276075998449
"4484","42055","Trump",57308,79776,"pennsylvania","franklin",0.71836141195347
"4485","42057","Trump",6824,7909,"pennsylvania","fulton",0.862814515109369
"4487","42059","Trump",12556,17456,"pennsylvania","greene",0.71929422548121
"4489","42061","Trump",17059,22507,"pennsylvania","huntingdon",0.757941973608211
"4491","42063","Trump",28087,40721,"pennsylvania","indiana",0.689742393359692
"4493","42065","Trump",17960,22487,"pennsylvania","jefferson",0.798683683906257
"4495","42067","Trump",9649,11902,"pennsylvania","juniata",0.810704083347337
"4497","42069","Trump",52295,114176,"pennsylvania","lackawanna",0.458020950112108
